x,y,z,Bx,By,Bz,Bmag
-0.0949999988,0.00999999791,-0.00500000268,0.0490622036,-3.83972747e-07,-2.75430875e-06,0.0490622037
-0.0949999988,0.00999999791,-7.4505806e-09,0.0490628444,-3.34178708e-07,-4.03050308e-07,0.0490628444
-0.0949999988,0.00999999791,0.00499999523,0.0490624048,-9.06541516e-07,2.43369686e-06,0.0490624049
-0.0949999988,0.00999999791,0.00999999791,0.0490605943,1.012898e-06,5.89881483e-06,0.0490605947
-0.0949999988,0.00999999791,0.0149999931,0.0490577035,-6.97541793e-08,6.80574294e-06,0.0490577039
-0.0949999988,0.00999999791,0.0199999958,0.0490544885,1.07761792e-07,6.26650353e-06,0.0490544889
-0.0949999988,0.00999999791,0.0249999985,0.0490527414,8.96802135e-08,4.28042631e-06,0.0490527416
-0.0949999988,0.0149999931,-0.025000006,0.0490523428,-1.13841224e-07,-4.55170448e-06,0.049052343
-0.0949999988,0.0149999931,-0.0200000033,0.0490554646,7.17690966e-07,-5.56762461e-06,0.0490554649
-0.0949999988,0.0149999931,-0.0150000006,0.0490579754,-1.76667641e-07,-6.97706946e-06,0.0490579759
-0.0949999988,0.0149999931,-0.0100000054,0.0490604602,-8.82554787e-07,-5.26109443e-06,0.0490604605
-0.0949999988,0.0149999931,-0.00500000268,0.0490624346,-1.0011712e-06,-2.78232574e-06,0.0490624347
-0.0949999988,0.0149999931,-7.4505806e-09,0.0490629114,-5.4412385e-07,-2.65991275e-07,0.0490629114
-0.0949999988,0.0149999931,0.00499999523,0.0490628667,-1.31187323e-06,2.82492783e-06,0.0490628668
-0.0949999988,0.0149999931,0.00999999791,0.049060218,-6.77683943e-07,5.06228662e-06,0.0490602183
-0.0949999988,0.0149999931,0.0149999931,0.0490575135,-6.30817112e-07,6.95223252e-06,0.049057514
-0.0949999988,0.0149999931,0.0199999958,0.0490550101,2.95287322e-07,5.18243814e-06,0.0490550104
-0.0949999988,0.0149999931,0.0249999985,0.049052041,7.31571504e-07,5.24610141e-06,0.0490520413
-0.0949999988,0.0199999958,-0.0200000033,0.0490546301,1.03587604e-06,-6.24127142e-06,0.0490546305
-0.0949999988,0.0199999958,-0.0150000006,0.0490578711,5.75174738e-07,-6.79873801e-06,0.0490578716
-0.0949999988,0.0199999958,-0.0100000054,0.049061235,-2.07673111e-07,-6.50899756e-06,0.0490612355
-0.0949999988,0.0199999958,-0.00500000268,0.0490633175,-7.94684638e-07,-3.13724377e-06,0.0490633176
-0.0949999988,0.0199999958,-7.4505806e-09,0.0490641966,-1.79002222e-06,3.95156349e-07,0.0490641967
-0.0949999988,0.0199999958,0.00499999523,0.0490632728,1.6857814e-07,3.14237332e-06,0.0490632729
-0.0949999988,0.0199999958,0.00999999791,0.0490607806,-1.02715865e-06,6.55906069e-06,0.049060781
-0.0949999988,0.0199999958,0.0149999931,0.0490577891,1.82134102e-07,6.38932397e-06,0.0490577896
-0.0949999988,0.0199999958,0.0199999958,0.0490544327,4.62185938e-07,7.00181818e-06,0.0490544332
-0.0949999988,0.0249999985,-0.0150000006,0.0490576252,-8.23765447e-08,-6.85747091e-06,0.0490576257
-0.0949999988,0.0249999985,-0.0100000054,0.0490609705,-9.84534609e-07,-6.4249457e-06,0.049060971
-0.0949999988,0.0249999985,-0.00500000268,0.0490636192,-1.78219727e-06,-3.19508035e-06,0.0490636194
-0.0949999988,0.0249999985,-7.4505806e-09,0.0490642488,-1.26401278e-06,-3.65577762e-07,0.0490642488
-0.0949999988,0.0249999985,0.00499999523,0.0490634106,-1.31423644e-06,3.07686287e-06,0.0490634107
-0.0949999988,0.0249999985,0.00999999791,0.0490610003,-6.86391786e-07,6.58614726e-06,0.0490610008
-0.0949999988,0.0249999985,0.0149999931,0.049056977,1.77013334e-07,7.03256546e-06,0.0490569775
-0.0949999988,0.0299999937,-0.00500000268,0.0490637906,-2.39599376e-06,-4.01182433e-06,0.0490637908
-0.0949999988,0.0299999937,-7.4505806e-09,0.0490644649,-3.1558277e-06,-5.16602995e-07,0.049064465
-0.0949999988,0.0299999937,0.00499999523,0.0490640588,-1.90450669e-06,4.75386332e-06,0.0490640591
-0.0900000036,-0.0400000028,-0.0150000006,0.0490576066,3.83517204e-07,-6.11301948e-06,0.049057607
-0.0900000036,-0.0400000028,-0.0100000054,0.0490613617,6.65300149e-07,-5.49892957e-06,0.049061362
-0.0900000036,-0.0400000028,-0.00500000268,0.0490632728,2.12634677e-06,-2.89185209e-06,0.0490632729
-0.0900000036,-0.0400000028,-7.4505806e-09,0.0490643382,1.96546125e-06,-3.17457307e-07,0.0490643382
-0.0900000036,-0.0400000028,0.00499999523,0.0490640402,1.98637508e-06,3.02113085e-06,0.0490640403
-0.0900000036,-0.0400000028,0.00999999791,0.0490610003,1.72721764e-06,5.59048749e-06,0.0490610007
